"playerid","birthyear","birthmonth","birthday","birthcountry","birthstate","birthcity","deathyear","deathmonth","deathday","deathcountry","deathstate","deathcity","namefirst","namelast","namegiven","weight","height","bats","throws","debut","finalgame","retroid","bbrefid","yearid","votedby","ballots","needed","votes","inducted","category","needed_note"
"mccarjo99",1887,4,21,"USA","PA","Philadelphia",1978,1,13,"USA","NY","Buffalo","Joe","McCarthy","Joseph Vincent",190,"68","R","R",NULL,NULL,"mccaj802","mccarjo99",1957,"Veterans",NULL,NULL,NULL,"Y","Manager",NULL
"mccarjo99",1887,4,21,"USA","PA","Philadelphia",1978,1,13,"USA","NY","Buffalo","Joe","McCarthy","Joseph Vincent",190,"68","R","R",NULL,NULL,"mccaj802","mccarjo99",1958,"BBWAA",266,200,2,"N","Manager",NULL
"mccarti01",1941,10,16,"USA","TN","Memphis",NULL,NULL,NULL,NULL,NULL,NULL,"Tim","McCarver","James Timothy",183,"72","L","R","1959-09-10","1980-10-05","mccat101","mccarti01",1986,"BBWAA",425,319,16,"N","Player",NULL
"mccarto01",1863,7,24,"USA","MA","Boston",1922,8,5,"USA","MA","Boston","Tommy","McCarthy","Thomas Francis Michael",170,"67","R","R","1884-07-10","1896-09-26","mccat103","mccarto01",1936,"Veterans",78,59,1,"N","Player",NULL
"mccarto01",1863,7,24,"USA","MA","Boston",1922,8,5,"USA","MA","Boston","Tommy","McCarthy","Thomas Francis Michael",170,"67","R","R","1884-07-10","1896-09-26","mccat103","mccarto01",1946,"Old Timers",NULL,NULL,NULL,"Y","Player",NULL
"mccorfr01",1911,6,9,"USA","NY","New York",1982,11,21,"USA","NY","Manhasset","Frank","McCormick","Frank Andrew",205,"76","R","R","1934-09-11","1948-10-03","mccof101","mccorfr01",1956,"BBWAA",193,145,3,"N","Player",NULL
"mccorfr01",1911,6,9,"USA","NY","New York",1982,11,21,"USA","NY","Manhasset","Frank","McCormick","Frank Andrew",205,"76","R","R","1934-09-11","1948-10-03","mccof101","mccorfr01",1962,"BBWAA",160,120,1,"N","Player",NULL
"mccorfr01",1911,6,9,"USA","NY","New York",1982,11,21,"USA","NY","Manhasset","Frank","McCormick","Frank Andrew",205,"76","R","R","1934-09-11","1948-10-03","mccof101","mccorfr01",1964,"BBWAA",201,151,6,"N","Player",NULL
"mccorfr01",1911,6,9,"USA","NY","New York",1982,11,21,"USA","NY","Manhasset","Frank","McCormick","Frank Andrew",205,"76","R","R","1934-09-11","1948-10-03","mccof101","mccorfr01",1968,"BBWAA",283,213,3,"N","Player",NULL
"mccovwi01",1938,1,10,"USA","AL","Mobile",NULL,NULL,NULL,NULL,NULL,NULL,"Willie","McCovey","Willie Lee",198,"76","L","L","1959-07-30","1980-07-06","mccow101","mccovwi01",1986,"BBWAA",425,319,346,"Y","Player",NULL
"mcdanli01",1935,12,13,"USA","OK","Hollis",NULL,NULL,NULL,NULL,NULL,NULL,"Lindy","McDaniel","Lyndall Dale",195,"75","R","R","1955-09-02","1975-09-27","mcdal101","mcdanli01",1981,"BBWAA",401,301,1,"N","Player",NULL
"mcdanli01",1935,12,13,"USA","OK","Hollis",NULL,NULL,NULL,NULL,NULL,NULL,"Lindy","McDaniel","Lyndall Dale",195,"75","R","R","1955-09-02","1975-09-27","mcdal101","mcdanli01",1982,"BBWAA",415,312,3,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1966,"BBWAA",302,227,5,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1967,"BBWAA",292,219,4,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1968,"BBWAA",283,213,4,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1969,"BBWAA",340,255,3,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1970,"BBWAA",300,225,1,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1971,"BBWAA",360,270,4,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1972,"BBWAA",396,297,4,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1973,"BBWAA",380,285,2,"N","Player",NULL
"mcdougi01",1928,5,19,"USA","CA","San Francisco",2010,11,28,"USA","NJ","Monmouth County","Gil","McDougald","Gilbert James",175,"72","R","R","1951-04-20","1960-10-02","mcdog101","mcdougi01",1974,"BBWAA",365,274,3,"N","Player",NULL
"mcdowja01",1966,1,16,"USA","CA","Van Nuys",NULL,NULL,NULL,NULL,NULL,NULL,"Jack","McDowell","Jack Burns",180,"77","R","R","1987-09-15","1999-08-08","mcdoj001","mcdowja01",2005,"BBWAA",516,387,4,"N","Player",NULL
"mcdowsa01",1942,9,21,"USA","PA","Pittsburgh",NULL,NULL,NULL,NULL,NULL,NULL,"Sam","McDowell","Samuel Edward",190,"77","L","L","1961-09-15","1975-06-24","mcdos101","mcdowsa01",1981,"BBWAA",401,301,0,"N","Player",NULL
"mcgeewi01",1958,11,2,"USA","CA","San Francisco",NULL,NULL,NULL,NULL,NULL,NULL,"Willie","McGee","Willie Dean",175,"73","B","R","1982-05-10","1999-10-03","mcgew001","mcgeewi01",2005,"BBWAA",516,387,26,"N","Player",NULL
"mcgeewi01",1958,11,2,"USA","CA","San Francisco",NULL,NULL,NULL,NULL,NULL,NULL,"Willie","McGee","Willie Dean",175,"73","B","R","1982-05-10","1999-10-03","mcgew001","mcgeewi01",2006,"BBWAA",520,390,12,"N","Player",NULL
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1937,"BBWAA",201,151,12,"N","Player",NULL
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1938,"BBWAA",262,197,36,"N","Player",NULL
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1939,"BBWAA",274,206,32,"N","Player",NULL
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1942,"BBWAA",233,175,59,"N","Player",NULL
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1945,"BBWAA",247,186,44,"N","Player",NULL
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1946,"Final Ballot",263,198,47,"N","Player",NULL
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1946,"Nominating Vote",202,NULL,53,"N","Player","Top 20"
"mcginjo01",1871,3,20,"USA","IL","Cornwall",1929,11,14,"USA","NY","Brooklyn","Joe","McGinnity","Joseph Jerome",206,"71","R","R","1899-04-18","1908-10-05","mcgij101","mcginjo01",1946,"Old Timers",NULL,NULL,NULL,"Y","Player",NULL
"mcgloly01",1950,3,27,"USA","LA","Monroe",1984,8,14,"USA","LA","Dubach","Lynn","McGlothen","Lynn Everett",185,"74","L","R","1972-06-25","1982-09-19","mcgll101","mcgloly01",1988,"BBWAA",427,321,0,"N","Player",NULL
"mcgowbi99",1896,1,18,"USA","DE","Wilmington",1954,12,9,"USA","MD","Silver Spring","Bill","McGowan","William Aloysius",178,"69",NULL,NULL,NULL,NULL,"mcgob901","mcgowbi99",1992,"Veterans",NULL,NULL,NULL,"Y","Umpire",NULL
"mcgrajo01",1873,4,7,"USA","NY","Truxton",1934,2,25,"USA","NY","New Rochelle","John","McGraw","John Joseph",155,"67","L","R","1891-08-26","1907-06-18","mcgrj101","mcgrajo01",1936,"BBWAA",226,170,4,"N","Player",NULL
"mcgrajo01",1873,4,7,"USA","NY","Truxton",1934,2,25,"USA","NY","New Rochelle","John","McGraw","John Joseph",155,"67","L","R","1891-08-26","1907-06-18","mcgrj101","mcgrajo01",1936,"Veterans",78,59,17,"N","Player",NULL
"mcgrajo01",1873,4,7,"USA","NY","Truxton",1934,2,25,"USA","NY","New Rochelle","John","McGraw","John Joseph",155,"67","L","R","1891-08-26","1907-06-18","mcgrj101","mcgrajo01",1937,"BBWAA",201,151,5,"N","Manager",NULL
"mcgrajo01",1873,4,7,"USA","NY","Truxton",1934,2,25,"USA","NY","New Rochelle","John","McGraw","John Joseph",155,"67","L","R","1891-08-26","1907-06-18","mcgrj101","mcgrajo01",1937,"Veterans",NULL,NULL,NULL,"Y","Manager",NULL
"mcgratu01",1944,8,30,"USA","CA","Martinez",2004,1,5,"USA","TN","Brentwood","Tug","McGraw","Frank Edwin",170,"72","R","L","1965-04-18","1984-09-25","mcgrt001","mcgratu01",1990,"BBWAA",444,333,6,"N","Player",NULL
"mcgresc01",1954,1,18,"USA","CA","Inglewood",NULL,NULL,NULL,NULL,NULL,NULL,"Scott","McGregor","Scott Houston",190,"73","B","L","1976-09-19","1988-04-27","mcgrs001","mcgresc01",1994,"BBWAA",456,342,0,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2010,"BBWAA",539,405,116,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2011,"BBWAA",581,436,104,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2012,"BBWAA",573,430,137,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2013,"BBWAA",569,427,118,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2014,"BBWAA",571,429,67,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2015,"BBWAA",549,412,71,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2016,"BBWAA",440,330,92,"N","Player",NULL
"mcgrifr01",1963,10,31,"USA","FL","Tampa",NULL,NULL,NULL,NULL,NULL,NULL,"Fred","McGriff","Frederick Stanley",200,"75","L","L","1986-05-17","2004-07-15","mcgrf001","mcgrifr01",2017,"BBWAA",442,332,96,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2007,"BBWAA",545,409,128,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2008,"BBWAA",543,408,128,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2009,"BBWAA",539,405,118,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2010,"BBWAA",539,405,128,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2011,"BBWAA",581,436,115,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2012,"BBWAA",573,430,112,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2013,"BBWAA",569,427,96,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2014,"BBWAA",571,429,63,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2015,"BBWAA",549,412,55,"N","Player",NULL
"mcgwima01",1963,10,1,"USA","CA","Pomona",NULL,NULL,NULL,NULL,NULL,NULL,"Mark","McGwire","Mark David",215,"77","R","R","1986-08-22","2001-10-07","mcgwm001","mcgwima01",2016,"BBWAA",440,330,54,"N","Player",NULL
"mcinnst01",1890,9,19,"USA","MA","Gloucester",1960,2,16,"USA","MA","Ipswich","Stuffy","McInnis","John Phalen",162,"69","R","R","1909-04-12","1927-08-01","mcins101","mcinnst01",1937,"BBWAA",201,151,1,"N","Player",NULL
"mcinnst01",1890,9,19,"USA","MA","Gloucester",1960,2,16,"USA","MA","Ipswich","Stuffy","McInnis","John Phalen",162,"69","R","R","1909-04-12","1927-08-01","mcins101","mcinnst01",1938,"BBWAA",262,197,4,"N","Player",NULL
"mcinnst01",1890,9,19,"USA","MA","Gloucester",1960,2,16,"USA","MA","Ipswich","Stuffy","McInnis","John Phalen",162,"69","R","R","1909-04-12","1927-08-01","mcins101","mcinnst01",1939,"BBWAA",274,206,4,"N","Player",NULL
"mcinnst01",1890,9,19,"USA","MA","Gloucester",1960,2,16,"USA","MA","Ipswich","Stuffy","McInnis","John Phalen",162,"69","R","R","1909-04-12","1927-08-01","mcins101","mcinnst01",1948,"BBWAA",121,91,5,"N","Player",NULL
"mcinnst01",1890,9,19,"USA","MA","Gloucester",1960,2,16,"USA","MA","Ipswich","Stuffy","McInnis","John Phalen",162,"69","R","R","1909-04-12","1927-08-01","mcins101","mcinnst01",1949,"BBWAA",153,115,8,"N","Player",NULL
"mcinnst01",1890,9,19,"USA","MA","Gloucester",1960,2,16,"USA","MA","Ipswich","Stuffy","McInnis","John Phalen",162,"69","R","R","1909-04-12","1927-08-01","mcins101","mcinnst01",1950,"BBWAA",168,126,1,"N","Player",NULL
"mcinnst01",1890,9,19,"USA","MA","Gloucester",1960,2,16,"USA","MA","Ipswich","Stuffy","McInnis","John Phalen",162,"69","R","R","1909-04-12","1927-08-01","mcins101","mcinnst01",1951,"BBWAA",226,170,3,"N","Player",NULL
"mckecbi01",1886,8,7,"USA","PA","Wilkinsburg",1965,10,29,"USA","FL","Bradenton","Bill","McKechnie","William Boyd",160,"70","B","R","1907-09-08","1920-09-28","mckeb101","mckecbi01",1945,"BBWAA",247,186,2,"N","Manager",NULL
"mckecbi01",1886,8,7,"USA","PA","Wilkinsburg",1965,10,29,"USA","FL","Bradenton","Bill","McKechnie","William Boyd",160,"70","B","R","1907-09-08","1920-09-28","mckeb101","mckecbi01",1946,"Nominating Vote",202,NULL,2,"N","Player","Top 20"
"mckecbi01",1886,8,7,"USA","PA","Wilkinsburg",1965,10,29,"USA","FL","Bradenton","Bill","McKechnie","William Boyd",160,"70","B","R","1907-09-08","1920-09-28","mckeb101","mckecbi01",1950,"BBWAA",168,126,1,"N","Manager",NULL
"mckecbi01",1886,8,7,"USA","PA","Wilkinsburg",1965,10,29,"USA","FL","Bradenton","Bill","McKechnie","William Boyd",160,"70","B","R","1907-09-08","1920-09-28","mckeb101","mckecbi01",1951,"BBWAA",226,170,8,"N","Manager",NULL
"mckecbi01",1886,8,7,"USA","PA","Wilkinsburg",1965,10,29,"USA","FL","Bradenton","Bill","McKechnie","William Boyd",160,"70","B","R","1907-09-08","1920-09-28","mckeb101","mckecbi01",1962,"Veterans",NULL,NULL,NULL,"Y","Manager",NULL
"mclaide01",1944,3,29,"USA","IL","Chicago",NULL,NULL,NULL,NULL,NULL,NULL,"Denny","McLain","Dennis Dale",185,"73","R","R","1963-09-21","1972-09-12","mclad101","mclaide01",1978,"BBWAA",379,285,1,"N","Player",NULL
"mclaide01",1944,3,29,"USA","IL","Chicago",NULL,NULL,NULL,NULL,NULL,NULL,"Denny","McLain","Dennis Dale",185,"73","R","R","1963-09-21","1972-09-12","mclad101","mclaide01",1979,"BBWAA",432,324,3,"N","Player",NULL
"mclaide01",1944,3,29,"USA","IL","Chicago",NULL,NULL,NULL,NULL,NULL,NULL,"Denny","McLain","Dennis Dale",185,"73","R","R","1963-09-21","1972-09-12","mclad101","mclaide01",1985,"BBWAA",395,297,2,"N","Player",NULL
"mcleala01",1881,7,18,"CAN","NB","Fredericton",1921,3,24,"USA","MA","Boston","Larry","McLean","John Bannerman",228,"77","R","R","1901-04-26","1915-06-06","mclel101","mcleala01",1937,"BBWAA",201,151,1,"N","Player",NULL
"mcmahdo02",1930,1,4,"USA","NY","Brooklyn",1987,7,22,"USA","CA","Los Angeles","Don","McMahon","Donald John",215,"74","R","R","1957-06-30","1974-06-29","mcmad102","mcmahdo02",1980,"BBWAA",385,289,1,"N","Player",NULL
"mcmanma01",1900,3,14,"USA","IL","Chicago",1966,2,18,"USA","MO","St. Louis","Marty","McManus","Martin Joseph",160,"70","R","R","1920-09-25","1934-09-30","mcmam101","mcmanma01",1958,"BBWAA",266,200,2,"N","Player",NULL
"mcmanma01",1900,3,14,"USA","IL","Chicago",1966,2,18,"USA","MO","St. Louis","Marty","McManus","Martin Joseph",160,"70","R","R","1920-09-25","1934-09-30","mcmam101","mcmanma01",1960,"BBWAA",269,202,2,"N","Player",NULL
"mcmilro01",1929,7,17,"USA","TX","Bonham",1997,11,2,"USA","TX","Bonham","Roy","McMillan","Roy David",170,"71","R","R","1951-04-17","1966-08-03","mcmir101","mcmilro01",1972,"BBWAA",396,297,9,"N","Player",NULL
"mcmilro01",1929,7,17,"USA","TX","Bonham",1997,11,2,"USA","TX","Bonham","Roy","McMillan","Roy David",170,"71","R","R","1951-04-17","1966-08-03","mcmir101","mcmilro01",1973,"BBWAA",380,285,5,"N","Player",NULL
"mcmilro01",1929,7,17,"USA","TX","Bonham",1997,11,2,"USA","TX","Bonham","Roy","McMillan","Roy David",170,"71","R","R","1951-04-17","1966-08-03","mcmir101","mcmilro01",1974,"BBWAA",365,274,4,"N","Player",NULL
"mcmulke01",1942,6,1,"USA","CA","Oxnard",NULL,NULL,NULL,NULL,NULL,NULL,"Ken","McMullen","Kenneth Lee",190,"75","R","R","1962-09-17","1977-09-14","mcmuk101","mcmulke01",1983,"BBWAA",374,281,0,"N","Player",NULL
"mcnalda01",1942,10,31,"USA","MT","Billings",2002,12,1,"USA","MT","Billings","Dave","McNally","David Arthur",185,"71","R","L","1962-09-26","1975-06-08","mcnad102","mcnalda01",1981,"BBWAA",401,301,5,"N","Player",NULL
"mcnalda01",1942,10,31,"USA","MT","Billings",2002,12,1,"USA","MT","Billings","Dave","McNally","David Arthur",185,"71","R","L","1962-09-26","1975-06-08","mcnad102","mcnalda01",1982,"BBWAA",415,312,5,"N","Player",NULL
"mcnalda01",1942,10,31,"USA","MT","Billings",2002,12,1,"USA","MT","Billings","Dave","McNally","David Arthur",185,"71","R","L","1962-09-26","1975-06-08","mcnad102","mcnalda01",1985,"BBWAA",395,297,7,"N","Player",NULL
"mcnalda01",1942,10,31,"USA","MT","Billings",2002,12,1,"USA","MT","Billings","Dave","McNally","David Arthur",185,"71","R","L","1962-09-26","1975-06-08","mcnad102","mcnalda01",1986,"BBWAA",425,319,12,"N","Player",NULL
"mcphebi01",1859,11,1,"USA","NY","Massena",1943,1,3,"USA","CA","San Diego","Bid","McPhee","John Alexander",152,"68","R","R","1882-05-02","1899-10-15","mcphb101","mcphebi01",2000,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"mcraeha01",1945,7,10,"USA","FL","Avon Park",NULL,NULL,NULL,NULL,NULL,NULL,"Hal","McRae","Harold Abraham",180,"71","R","R","1968-07-11","1987-07-17","mcrah001","mcraeha01",1993,"BBWAA",423,318,0,"N","Player",NULL
"mcveyca01",1849,8,30,"USA","IA","Montrose",1926,8,20,"USA","CA","San Francisco","Cal","McVey","Calvin Alexander",170,"69","R","R","1871-05-05","1879-09-30","mcvec101","mcveyca01",1936,"Veterans",78,59,1,"N","Player",NULL
"meadole01",1894,7,12,"USA","NC","Oxford",1963,1,29,"USA","FL","Daytona Beach","Lee","Meadows","Henry Lee",190,"72","L","R","1915-04-19","1929-04-29","meadl101","meadole01",1958,"BBWAA",266,200,2,"N","Player",NULL
"medicdo01",1948,12,9,"USA","PA","Aliquippa",NULL,NULL,NULL,NULL,NULL,NULL,"Doc","Medich","George Francis",225,"77","R","R","1972-09-05","1982-10-02","medid101","medicdo01",1988,"BBWAA",427,321,0,"N","Player",NULL
"medwijo01",1911,11,24,"USA","NJ","Carteret",1975,3,21,"USA","FL","St. Petersburg","Joe","Medwick","Joseph Michael",187,"70","R","R","1932-09-02","1948-07-25","medwj101","medwijo01",1948,"BBWAA",121,91,1,"N","Player",NULL
"medwijo01",1911,11,24,"USA","NJ","Carteret",1975,3,21,"USA","FL","St. Petersburg","Joe","Medwick","Joseph Michael",187,"70","R","R","1932-09-02","1948-07-25","medwj101","medwijo01",1956,"BBWAA",193,145,31,"N","Player",NULL
"medwijo01",1911,11,24,"USA","NJ","Carteret",1975,3,21,"USA","FL","St. Petersburg","Joe","Medwick","Joseph Michael",187,"70","R","R","1932-09-02","1948-07-25","medwj101","medwijo01",1958,"BBWAA",266,200,50,"N","Player",NULL
"medwijo01",1911,11,24,"USA","NJ","Carteret",1975,3,21,"USA","FL","St. Petersburg","Joe","Medwick","Joseph Michael",187,"70","R","R","1932-09-02","1948-07-25","medwj101","medwijo01",1960,"BBWAA",269,202,38,"N","Player",NULL
"medwijo01",1911,11,24,"USA","NJ","Carteret",1975,3,21,"USA","FL","St. Petersburg","Joe","Medwick","Joseph Michael",187,"70","R","R","1932-09-02","1948-07-25","medwj101","medwijo01",1962,"BBWAA",160,120,34,"N","Player",NULL
