system,system_name,school,school_name,pool,designation_ineligible,subgroup,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa
600,Maury County,5,J. R. Baker Elementary,K8,0,Students with Disabilities,,2,2,,,
600,Maury County,5,J. R. Baker Elementary,K8,,Subgroups,3,1.333333333,3,,,4
600,Maury County,5,J. R. Baker Elementary,K8,0,Super Subgroup,2,2,,,,
600,Maury County,5,J. R. Baker Elementary,K8,0,White,3,1,4,,,
600,Maury County,10,J. Brown Elementary,K8,0,All Students,2,2,1,,,1
600,Maury County,10,J. Brown Elementary,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,10,J. Brown Elementary,K8,0,Asian,,,,,,
600,Maury County,10,J. Brown Elementary,K8,0,Black or African American,2,2,1,,,
600,Maury County,10,J. Brown Elementary,K8,0,Black/Hispanic/Native American,2,2,2,,,1
600,Maury County,10,J. Brown Elementary,K8,0,Economically Disadvantaged,3,3,2,,,
600,Maury County,10,J. Brown Elementary,K8,0,English Learners with Transitional 1-4,,,,,,1
600,Maury County,10,J. Brown Elementary,K8,0,Hispanic,,,4,,,1
600,Maury County,10,J. Brown Elementary,K8,0,Students with Disabilities,,2,2,,,
600,Maury County,10,J. Brown Elementary,K8,,Subgroups,2.5,2.333333333,2,,,1
600,Maury County,10,J. Brown Elementary,K8,0,Super Subgroup,2,3,,,,
600,Maury County,10,J. Brown Elementary,K8,0,White,3,3,2,,,
600,Maury County,15,Columbia Central High School,HS,0,All Students,1,2,1,2,2,0
600,Maury County,15,Columbia Central High School,HS,0,American Indian or Alaska Native,,,,,,
600,Maury County,15,Columbia Central High School,HS,0,Asian,,,,,,
600,Maury County,15,Columbia Central High School,HS,0,Black or African American,1,1,4,2,2,
600,Maury County,15,Columbia Central High School,HS,0,Black/Hispanic/Native American,2,2,4,2,2,0
600,Maury County,15,Columbia Central High School,HS,0,Economically Disadvantaged,2,2,2,2,2,1
600,Maury County,15,Columbia Central High School,HS,0,English Learners with Transitional 1-4,,2,3,,,0
600,Maury County,15,Columbia Central High School,HS,0,Hispanic,3,2,4,2,4,0
600,Maury County,15,Columbia Central High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
600,Maury County,15,Columbia Central High School,HS,0,Students with Disabilities,1,0,2,2,2,
600,Maury County,15,Columbia Central High School,HS,,Subgroups,1.666666667,1.5,2.75,2,2,0.333333333
600,Maury County,15,Columbia Central High School,HS,0,Super Subgroup,1,1,,,2,
600,Maury County,15,Columbia Central High School,HS,0,White,2,3,1,2,3,
600,Maury County,30,Culleoka Unit School,HS,0,All Students,1,1,4,4,4,2
600,Maury County,30,Culleoka Unit School,HS,0,American Indian or Alaska Native,,,,,,
600,Maury County,30,Culleoka Unit School,HS,0,Asian,,,,,,
600,Maury County,30,Culleoka Unit School,HS,0,Black or African American,,,,,,
600,Maury County,30,Culleoka Unit School,HS,0,Black/Hispanic/Native American,3,4,3,,,2
600,Maury County,30,Culleoka Unit School,HS,0,Economically Disadvantaged,2,2,4,,,
600,Maury County,30,Culleoka Unit School,HS,0,English Learners with Transitional 1-4,,,,,,2
600,Maury County,30,Culleoka Unit School,HS,0,Hispanic,,,4,,,2
600,Maury County,30,Culleoka Unit School,HS,0,Students with Disabilities,2,3,4,,,
600,Maury County,30,Culleoka Unit School,HS,,Subgroups,2.333333333,3,3.666666667,,,2
600,Maury County,30,Culleoka Unit School,HS,0,Super Subgroup,2,3,,,,
600,Maury County,30,Culleoka Unit School,HS,0,White,1,1,4,4,4,
600,Maury County,33,E. A. Cox Middle School,K8,0,All Students,1,0,0,,,1
600,Maury County,33,E. A. Cox Middle School,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,33,E. A. Cox Middle School,K8,0,Asian,,,,,,
600,Maury County,33,E. A. Cox Middle School,K8,0,Black or African American,1,1,2,,,
600,Maury County,33,E. A. Cox Middle School,K8,0,Black/Hispanic/Native American,1,1,1,,,1
600,Maury County,33,E. A. Cox Middle School,K8,0,Economically Disadvantaged,1,0,1,,,0
600,Maury County,33,E. A. Cox Middle School,K8,0,English Learners with Transitional 1-4,2,2,3,,,1
600,Maury County,33,E. A. Cox Middle School,K8,0,Hispanic,2,1,0,,,1
600,Maury County,33,E. A. Cox Middle School,K8,0,Students with Disabilities,1,3,0,,,
600,Maury County,33,E. A. Cox Middle School,K8,,Subgroups,1.25,1.5,1.25,,,0.666666667
600,Maury County,33,E. A. Cox Middle School,K8,0,Super Subgroup,1,0,,,,
600,Maury County,33,E. A. Cox Middle School,K8,0,White,2,0,2,,,
600,Maury County,40,Hampshire Unit School,K8,0,All Students,3,2,3,,,
600,Maury County,40,Hampshire Unit School,K8,0,Asian,,,,,,
600,Maury County,40,Hampshire Unit School,K8,0,Black or African American,,,,,,
600,Maury County,40,Hampshire Unit School,K8,0,Black/Hispanic/Native American,,,,,,
600,Maury County,40,Hampshire Unit School,K8,0,Economically Disadvantaged,4,2,4,,,
600,Maury County,40,Hampshire Unit School,K8,0,English Learners with Transitional 1-4,,,,,,
600,Maury County,40,Hampshire Unit School,K8,0,Hispanic,,,,,,
600,Maury County,40,Hampshire Unit School,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
600,Maury County,40,Hampshire Unit School,K8,0,Students with Disabilities,,2,2,,,
600,Maury County,40,Hampshire Unit School,K8,,Subgroups,4,2,3,,,
600,Maury County,40,Hampshire Unit School,K8,0,Super Subgroup,3,3,,,,
600,Maury County,40,Hampshire Unit School,K8,0,White,2,2,4,,,
600,Maury County,45,Highland Park Elementary,K8,0,All Students,0,0,3,,,1
600,Maury County,45,Highland Park Elementary,K8,0,Black or African American,,0,4,,,
600,Maury County,45,Highland Park Elementary,K8,0,Black/Hispanic/Native American,0,0,4,,,1
600,Maury County,45,Highland Park Elementary,K8,0,Economically Disadvantaged,1,0,4,,,1
600,Maury County,45,Highland Park Elementary,K8,0,English Learners with Transitional 1-4,,0,4,,,1
600,Maury County,45,Highland Park Elementary,K8,0,Hispanic,,0,2,,,1
600,Maury County,45,Highland Park Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
600,Maury County,45,Highland Park Elementary,K8,0,Students with Disabilities,,2,4,,,
600,Maury County,45,Highland Park Elementary,K8,,Subgroups,0.5,0.5,4,,,1
600,Maury County,45,Highland Park Elementary,K8,0,Super Subgroup,0,0,,,,
600,Maury County,45,Highland Park Elementary,K8,0,White,2,1,4,,,
600,Maury County,50,J E Woodard Elementary,K8,0,All Students,3,4,2,,,4
600,Maury County,50,J E Woodard Elementary,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,50,J E Woodard Elementary,K8,0,Asian,,,,,,
600,Maury County,50,J E Woodard Elementary,K8,0,Black or African American,,3,4,,,
600,Maury County,50,J E Woodard Elementary,K8,0,Black/Hispanic/Native American,4,4,2,,,4
600,Maury County,50,J E Woodard Elementary,K8,0,Economically Disadvantaged,3,2,1,,,
600,Maury County,50,J E Woodard Elementary,K8,0,English Learners with Transitional 1-4,,2,,,,4
600,Maury County,50,J E Woodard Elementary,K8,0,Hispanic,,4,2,,,4
600,Maury County,50,J E Woodard Elementary,K8,0,Students with Disabilities,,2,4,,,
600,Maury County,50,J E Woodard Elementary,K8,,Subgroups,3.5,2.5,2.333333333,,,4
600,Maury County,50,J E Woodard Elementary,K8,0,Super Subgroup,4,3,,,,
600,Maury County,50,J E Woodard Elementary,K8,0,White,3,4,2,,,
600,Maury County,53,Marvin Wright Elementary School,K8,0,All Students,4,0,2,,,4
600,Maury County,53,Marvin Wright Elementary School,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,53,Marvin Wright Elementary School,K8,0,Asian,,,,,,
600,Maury County,53,Marvin Wright Elementary School,K8,0,Black or African American,,,3,,,
600,Maury County,53,Marvin Wright Elementary School,K8,0,Black/Hispanic/Native American,4,2,2,,,4
600,Maury County,53,Marvin Wright Elementary School,K8,0,Economically Disadvantaged,,1,4,,,
600,Maury County,53,Marvin Wright Elementary School,K8,0,English Learners with Transitional 1-4,,,,,,4
600,Maury County,53,Marvin Wright Elementary School,K8,0,Hispanic,,2,1,,,4
600,Maury County,53,Marvin Wright Elementary School,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
600,Maury County,53,Marvin Wright Elementary School,K8,0,Students with Disabilities,,,2,,,
600,Maury County,53,Marvin Wright Elementary School,K8,,Subgroups,4,1.5,2.666666667,,,4
600,Maury County,53,Marvin Wright Elementary School,K8,0,Super Subgroup,4,2,,,,
600,Maury County,53,Marvin Wright Elementary School,K8,0,White,4,0,3,,,
600,Maury County,55,McDowell Elementary,K8,0,All Students,3,0,1,,,3
600,Maury County,55,McDowell Elementary,K8,0,Asian,,,,,,
600,Maury County,55,McDowell Elementary,K8,0,Black or African American,3,0,2,,,
600,Maury County,55,McDowell Elementary,K8,0,Black/Hispanic/Native American,3,0,2,,,3
600,Maury County,55,McDowell Elementary,K8,0,Economically Disadvantaged,3,0,3,,,3
600,Maury County,55,McDowell Elementary,K8,0,English Learners with Transitional 1-4,,2,3,,,3
600,Maury County,55,McDowell Elementary,K8,0,Hispanic,,1,2,,,3
600,Maury County,55,McDowell Elementary,K8,0,Students with Disabilities,,2,4,,,
600,Maury County,55,McDowell Elementary,K8,,Subgroups,3,1,3,,,3
600,Maury County,55,McDowell Elementary,K8,0,Super Subgroup,3,0,,,,
600,Maury County,55,McDowell Elementary,K8,0,White,3,1,2,,,
600,Maury County,59,J E Woody Elementary,K8,0,All Students,3,4,2,,,
600,Maury County,59,J E Woody Elementary,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,59,J E Woody Elementary,K8,0,Asian,,,,,,
600,Maury County,59,J E Woody Elementary,K8,0,Black or African American,1,2,2,,,
600,Maury County,59,J E Woody Elementary,K8,0,Black/Hispanic/Native American,1,2,2,,,
600,Maury County,59,J E Woody Elementary,K8,0,Economically Disadvantaged,2,4,1,,,
600,Maury County,59,J E Woody Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
600,Maury County,59,J E Woody Elementary,K8,0,Hispanic,,,,,,
600,Maury County,59,J E Woody Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
600,Maury County,59,J E Woody Elementary,K8,0,Students with Disabilities,,1,4,,,
600,Maury County,59,J E Woody Elementary,K8,,Subgroups,1.5,2.333333333,2.333333333,,,
600,Maury County,59,J E Woody Elementary,K8,0,Super Subgroup,2,3,,,,
600,Maury County,59,J E Woody Elementary,K8,0,White,3,3,2,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,All Students,1,0,2,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,Asian,,,,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,Black or African American,1,0,2,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,Black/Hispanic/Native American,1,0,2,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,Economically Disadvantaged,1,0,3,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,English Learners with Transitional 1-4,,1,,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,Hispanic,,2,,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,Students with Disabilities,2,1,2,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,,Subgroups,1.333333333,0.5,2.333333333,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,Super Subgroup,1,0,,,,
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,0,White,1,0,3,,,
600,Maury County,65,Mt Pleasant High School,HS,0,All Students,2,2,1,2,0,
600,Maury County,65,Mt Pleasant High School,HS,0,Asian,,,,,,
600,Maury County,65,Mt Pleasant High School,HS,0,Black or African American,2,2,1,,,
600,Maury County,65,Mt Pleasant High School,HS,0,Black/Hispanic/Native American,2,2,2,,,
600,Maury County,65,Mt Pleasant High School,HS,0,Economically Disadvantaged,2,1,1,,,
600,Maury County,65,Mt Pleasant High School,HS,0,English Learners with Transitional 1-4,,,,,,
600,Maury County,65,Mt Pleasant High School,HS,0,Hispanic,,,,,,
600,Maury County,65,Mt Pleasant High School,HS,0,Students with Disabilities,,2,2,,,
600,Maury County,65,Mt Pleasant High School,HS,,Subgroups,2,1.666666667,1.666666667,,,
600,Maury County,65,Mt Pleasant High School,HS,0,Super Subgroup,2,1,,,0,
600,Maury County,65,Mt Pleasant High School,HS,0,White,3,2,1,2,0,
600,Maury County,68,R Howell Elementary,K8,0,All Students,1,2,3,,,3
600,Maury County,68,R Howell Elementary,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,68,R Howell Elementary,K8,0,Asian,,,,,,
600,Maury County,68,R Howell Elementary,K8,0,Black or African American,1,2,4,,,
600,Maury County,68,R Howell Elementary,K8,0,Black/Hispanic/Native American,2,2,4,,,3
600,Maury County,68,R Howell Elementary,K8,0,Economically Disadvantaged,1,2,4,,,3
600,Maury County,68,R Howell Elementary,K8,0,English Learners with Transitional 1-4,,2,4,,,3
600,Maury County,68,R Howell Elementary,K8,0,Hispanic,,2,3,,,3
600,Maury County,68,R Howell Elementary,K8,0,Students with Disabilities,,2,4,,,
600,Maury County,68,R Howell Elementary,K8,,Subgroups,1.5,2,4,,,3
600,Maury County,68,R Howell Elementary,K8,0,Super Subgroup,1,2,,,,
600,Maury County,68,R Howell Elementary,K8,0,White,1,1,4,,,
600,Maury County,70,Riverside Elementary,K8,0,All Students,1,2,2,,,3
600,Maury County,70,Riverside Elementary,K8,0,Asian,,,,,,
600,Maury County,70,Riverside Elementary,K8,0,Black or African American,2,1,2,,,
600,Maury County,70,Riverside Elementary,K8,0,Black/Hispanic/Native American,1,2,2,,,4
600,Maury County,70,Riverside Elementary,K8,0,Economically Disadvantaged,1,2,2,,,
600,Maury County,70,Riverside Elementary,K8,0,English Learners with Transitional 1-4,,2,2,,,3
600,Maury County,70,Riverside Elementary,K8,0,Hispanic,,2,2,,,4
600,Maury County,70,Riverside Elementary,K8,0,Students with Disabilities,,4,2,,,
600,Maury County,70,Riverside Elementary,K8,,Subgroups,1,2.5,2,,,3.5
600,Maury County,70,Riverside Elementary,K8,0,Super Subgroup,1,2,,,,
600,Maury County,70,Riverside Elementary,K8,0,White,2,3,2,,,
600,Maury County,85,Santa Fe Unit School,HS,0,All Students,3,4,3,4,3,
600,Maury County,85,Santa Fe Unit School,HS,0,American Indian or Alaska Native,,,,,,
600,Maury County,85,Santa Fe Unit School,HS,0,Asian,,,,,,
600,Maury County,85,Santa Fe Unit School,HS,0,Black or African American,,,,,,
600,Maury County,85,Santa Fe Unit School,HS,0,Black/Hispanic/Native American,,2,3,,,
600,Maury County,85,Santa Fe Unit School,HS,0,Economically Disadvantaged,3,4,0,,,
600,Maury County,85,Santa Fe Unit School,HS,0,English Learners with Transitional 1-4,,,,,,
600,Maury County,85,Santa Fe Unit School,HS,0,Hispanic,,,,,,
600,Maury County,85,Santa Fe Unit School,HS,0,Students with Disabilities,2,3,3,,,
600,Maury County,85,Santa Fe Unit School,HS,,Subgroups,2.5,3,2,,,
600,Maury County,85,Santa Fe Unit School,HS,0,Super Subgroup,1,4,,,,
600,Maury County,85,Santa Fe Unit School,HS,0,White,3,4,3,4,3,
600,Maury County,90,Spring Hill Elementary,K8,0,All Students,3,2,4,,,2
600,Maury County,90,Spring Hill Elementary,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,90,Spring Hill Elementary,K8,0,Asian,,,,,,
600,Maury County,90,Spring Hill Elementary,K8,0,Black or African American,4,2,3,,,
600,Maury County,90,Spring Hill Elementary,K8,0,Black/Hispanic/Native American,4,1,4,,,2
600,Maury County,90,Spring Hill Elementary,K8,0,Economically Disadvantaged,4,2,2,,,
600,Maury County,90,Spring Hill Elementary,K8,0,English Learners with Transitional 1-4,,,,,,2
600,Maury County,90,Spring Hill Elementary,K8,0,Hispanic,,0,4,,,2
600,Maury County,90,Spring Hill Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
600,Maury County,90,Spring Hill Elementary,K8,0,Students with Disabilities,3,4,4,,,
600,Maury County,90,Spring Hill Elementary,K8,,Subgroups,3.666666667,2.333333333,3.333333333,,,2
600,Maury County,90,Spring Hill Elementary,K8,0,Super Subgroup,3,2,,,,
600,Maury County,90,Spring Hill Elementary,K8,0,White,4,2,4,,,
600,Maury County,95,Spring Hill High School,HS,0,All Students,2,0,2,3,3,1
600,Maury County,95,Spring Hill High School,HS,0,American Indian or Alaska Native,,,,,,
600,Maury County,95,Spring Hill High School,HS,0,Asian,,2,,,,
600,Maury County,95,Spring Hill High School,HS,0,Black or African American,3,2,4,3,0,
600,Maury County,95,Spring Hill High School,HS,0,Black/Hispanic/Native American,2,0,4,3,0,1
600,Maury County,95,Spring Hill High School,HS,0,Economically Disadvantaged,2,0,4,3,1,
600,Maury County,95,Spring Hill High School,HS,0,English Learners with Transitional 1-4,,,,,,1
600,Maury County,95,Spring Hill High School,HS,0,Hispanic,2,0,2,,,1
600,Maury County,95,Spring Hill High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
600,Maury County,95,Spring Hill High School,HS,0,Students with Disabilities,0,1,4,,,
600,Maury County,95,Spring Hill High School,HS,,Subgroups,1.333333333,0.333333333,4,3,0.5,1
600,Maury County,95,Spring Hill High School,HS,0,Super Subgroup,2,0,,,0,
600,Maury County,95,Spring Hill High School,HS,0,White,3,0,3,3,4,
600,Maury County,100,Whitthorne Middle School,K8,0,All Students,1,0,1,,,1
600,Maury County,100,Whitthorne Middle School,K8,0,American Indian or Alaska Native,,,,,,
600,Maury County,100,Whitthorne Middle School,K8,0,Asian,,,,,,
600,Maury County,100,Whitthorne Middle School,K8,0,Black or African American,1,0,2,,,
600,Maury County,100,Whitthorne Middle School,K8,0,Black/Hispanic/Native American,1,0,1,,,1
