ATV_Involved (group),Agency,Agency_Name,Display Sheet,Road_Type,Land_Use,Hour_STR,Latitude_adj,Longitude_adj,View_Dashboard,YTD_0,YTD_1,YTD_2,SUM([Injury]+[Fatality]),Item,SortBy,GIS,Parent,Crash_Desc,Route_adj,tip,Show_on_Map,Collision_Time_adj,Collision_Date_Tooltip,Tooltip_DriverAge,Collision_DOW,Tooltip_DriverFactor,Tooltip_Vehicle,Tooltip_NM,FixTotalRecs,City,Collision_Date,County,Crash_Type (group),Crash_Type,Distracted_Driver (group),Driver_Drinking (group),Driver_Drugged (group),Drowsy_Driver (group),Fatality,First_Harmfu_Event (group),Injury,LargeTruck_Involved (group),Latitude,Light_Condition (group),Longitude,MRN,Motorcycle_Involved (group),Number of Records,Other_Nonmotorist,Pedalcyclist,Pedestrian,SchoolBus,Senior (65-99) (group),Speeding_Involved (group),THPInv,THP_District,Teen (13-19) (group),Unbelted (group),Weather (group)
Null & -,THP District 4 - Memphis,THP District 4 - Memphis,1,Interstate,Rural,15,35.21825,-89.65519,View Dashboard,1,0,0,1,Fence,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-269,?,1,15:00,"Thursday, August 15, 2019 @ 15:00",None,Thursday,None,None,None,1, Not in a City,8/15/2019 3:00:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Fence,1,Null & -,35.21825,Daylight,-89.65519,102478683,Null & -,1,-,-,-,-,Null & -,Null & -,THP,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,State Road,Urban, 8,35.07061,-89.945366,View Dashboard,1,0,0,3,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies), SR-4,?,1, 8:35,"Thursday, July 18, 2019 @  8:35",None,Thursday,None,None,None,1,Memphis,7/18/2019 8:35:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,3,Null & -,35.07061,Daylight,-89.945366,300553757,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,14,35.1995,-90.007805,View Dashboard,1,0,0,3,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies),N WATKINS ST,?,1,14:19,"Thursday, June 27, 2019 @ 14:19",None,Thursday,Unbelted Occupant,None,None,1,Memphis,6/27/2019 2:19:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,3,Null & -,35.1995,Daylight,-90.007805,300549714,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,State Road,Urban,18,35.205044,-89.92351,View Dashboard,1,0,0,3,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies), SR-14,?,1,18:00,"Thursday, June 20, 2019 @ 18:00",None,Thursday,None,None,None,1,Memphis,6/20/2019 6:00:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,3,Null & -,35.205044,Daylight,-89.92351,300548878,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Interstate,Urban,14,35.073917,-90.005035,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),  I-240,?,1,14:15,"Thursday, May 30, 2019 @ 14:15",None,Thursday,Unbelted Occupant,None,None,1,Memphis,5/30/2019 2:15:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,35.073917,Daylight,-90.005035,300542378,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban, 6,35.115356,-89.9607,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),SOUTHERN AVE,?,1, 6:30,"Thursday, May 2, 2019 @  6:30",None,Thursday,Distracted Driver,None,None,1,Memphis,5/2/2019 6:30:00 AM,Shelby,Serious Injury,Serious Injury,Distracted Driver,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,35.115356,Daylight,-89.9607,300535026,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,State Road,Urban,15,35.044662,-89.93345,View Dashboard,1,0,0,3,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies), SR-176,?,1,15:48,"Thursday, April 11, 2019 @ 15:48",None,Thursday,None,None,None,1,Memphis,4/11/2019 3:48:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,3,Null & -,35.044662,Daylight,-89.93345,300529681,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban, 8,35.067818,-89.851845,View Dashboard,1,0,0,1,Luminaire Light Support,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),MOUNT MORIAH RD,?,1, 8:40,"Thursday, April 25, 2019 @  8:40",None,Thursday,Unbelted Occupant,None,None,1,Memphis,4/25/2019 8:40:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Luminaire Light Support,1,Null & -,35.067818,Daylight,-89.851845,300533042,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban, 7,35.099636,-89.953415,View Dashboard,1,0,0,3,Utility Pole,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies),BARRON AVE,?,1, 7:25,"Thursday, March 21, 2019 @  7:25",None,Thursday,Unbelted Occupant,None,None,1,Memphis,3/21/2019 7:25:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Utility Pole,3,Null & -,35.099636,Daylight,-89.953415,300523854,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Interstate,Urban, 8,35.152706,-90.04589,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-40,?,1, 8:50,"Thursday, September 5, 2019 @  8:50",None,Thursday,Unbelted Occupant,Large Truck,None,1,Memphis,9/5/2019 8:50:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Large Truck Involved,35.152706,Daylight,-90.04589,300565852,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,15,35.09317,-89.98738,View Dashboard,1,0,0,1,Utility Pole,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),AIRWAYS BLVD,?,1,15:17,"Sunday, July 21, 2019 @ 15:17",None,Sunday,Unbelted Occupant,None,None,1,Memphis,7/21/2019 3:17:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Utility Pole,1,Null & -,35.09317,Daylight,-89.98738,300554516,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Rain
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,11,35.173576,-89.780365,View Dashboard,1,0,0,4,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (4 injury/ies),DEXTER RD,?,1,11:22,"Sunday, November 17, 2019 @ 11:22",None,Sunday,"Distracted Driver, Unbelted Occupant",None,None,1,Memphis,11/17/2019 11:22:00 AM,Shelby,Serious Injury,Serious Injury,Distracted Driver,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,4,Null & -,35.173576,Daylight,-89.780365,300586361,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,THP District 4 - Memphis,THP District 4 - Memphis,1,Other,Rural, 6,35.20448,-89.76408,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),US HIGHWAY 64 ,?,1, 6:19,"Sunday, November 17, 2019 @  6:19",None,Sunday,Drunk Driver,None,None,1, Not in a City,11/17/2019 6:19:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Drinking Driver,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,35.20448,Daylight,-89.76408,102573498,Null & -,1,-,-,-,-,Null & -,Null & -,THP,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,14,35.02596,-90.00748,View Dashboard,1,0,0,5,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (5 injury/ies),MILL STREAM DR,?,1,14:03,"Sunday, September 29, 2019 @ 14:03",None,Sunday,Distracted Driver,None,None,1,Memphis,9/29/2019 2:03:00 PM,Shelby,Serious Injury,Serious Injury,Distracted Driver,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,5,Null & -,35.02596,Daylight,-90.00748,300571976,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,BARTLETT POLICE DEPT,BARTLETT POLICE DEPT,1,Other,Urban,12,35.26104,-89.78486,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),OLD BROWNSVILLE RD,?,1,12:01,"Sunday, September 15, 2019 @ 12:01",None,Sunday,Distracted Driver,None,None,1,Bartlett,9/15/2019 12:01:00 PM,Shelby,Serious Injury,Serious Injury,Distracted Driver,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,35.26104,Daylight,-89.78486,300568509,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,State Road,Urban,14,35.199696,-89.8955,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-204,?,1,14:10,"Sunday, September 29, 2019 @ 14:10",None,Sunday,Driver Used Drug,None,None,1,Memphis,9/29/2019 2:10:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Driver has used Drugs,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.199696,Daylight,-89.8955,300572140,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Interstate,Urban, 8,35.190613,-89.938446,View Dashboard,1,0,0,1,Concrete Traffic Barrier,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-40,?,1, 8:45,"Sunday, September 15, 2019 @  8:45",None,Sunday,Unbelted Occupant,None,None,1,Memphis,9/15/2019 8:45:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Concrete Traffic Barrier,1,Null & -,35.190613,Daylight,-89.938446,300568397,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Interstate,Urban,10,35.10984,-90.07544,View Dashboard,1,0,0,3,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies),  I-55,?,1,10:10,"Sunday, July 7, 2019 @ 10:10",None,Sunday,Unbelted Occupant,None,None,1,Memphis,7/7/2019 10:10:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,3,Null & -,35.10984,Daylight,-90.07544,300551252,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,THP District 4 - Memphis,THP District 4 - Memphis,1,State Road,Rural,10,35.30892,-89.82149,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-14,?,1,10:27,"Sunday, June 23, 2019 @ 10:27",None,Sunday,None,None,None,1, Not in a City,6/23/2019 10:27:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,35.30892,Daylight,-89.82149,102429133,Null & -,1,-,-,-,-,Null & -,Null & -,THP,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,15,35.086887,-89.96167,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),SHARPE AVE,?,1,15:00,"Sunday, June 30, 2019 @ 15:00",None,Sunday,Unbelted Occupant,None,None,1,Memphis,6/30/2019 3:00:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.086887,Daylight,-89.96167,300549921,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,15,35.08427,-89.93124,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),GETWELL RD,?,1,15:38,"Sunday, May 5, 2019 @ 15:38",None,Sunday,"Distracted Driver, Unbelted Occupant",None,None,1,Memphis,5/5/2019 3:38:00 PM,Shelby,Serious Injury,Serious Injury,Distracted Driver,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.08427,Daylight,-89.93124,300535901,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,THP District 4 - Memphis,THP District 4 - Memphis,1,State Road,Rural,16,35.29997,-89.95446,View Dashboard,1,0,0,1,"Over Turn, Roll Over",1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-3,?,1,16:23,"Sunday, October 20, 2019 @ 16:23",None,Sunday,"Driver Used Drug, Unbelted Occupant",Motorcycle,None,1, Not in a City,10/20/2019 4:23:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Driver has used Drugs,Null & -,0,"Over Turn, Roll Over",1,Null & -,35.29997,Daylight,-89.95446,102545822,Motorcyclist Involved,1,-,-,-,-,Null & -,Null & -,THP,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,State Road,Urban,17,35.14017,-90.042816,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-3,?,1,17:40,"Sunday, May 5, 2019 @ 17:40",None,Sunday,Unbelted Occupant,Motorcycle,None,1,Memphis,5/5/2019 5:40:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.14017,Daylight,-90.042816,300535937,Motorcyclist Involved,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,13,35.245586,-89.97891,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),SUNNY VIEW DR,?,1,13:50,"Sunday, April 21, 2019 @ 13:50",None,Sunday,Unbelted Occupant,Motorcycle,None,1,Memphis,4/21/2019 1:50:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.245586,Daylight,-89.97891,300532347,Motorcyclist Involved,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,13,35.245647,-89.97893,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),SUNCREST DR,?,1,13:30,"Sunday, April 21, 2019 @ 13:30",None,Sunday,Unbelted Occupant,Motorcycle,None,1,Memphis,4/21/2019 1:30:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.245647,Daylight,-89.97893,300532150,Motorcyclist Involved,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,14,35.174652,-90.02982,View Dashboard,1,0,0,5,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (5 injury/ies),FIRESTONE AVE,?,1,14:20,"Saturday, May 4, 2019 @ 14:20",None,Saturday,Unbelted Occupant,None,None,1,Memphis,5/4/2019 2:20:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,5,Null & -,35.174652,Daylight,-90.02982,300537332,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Rain
Null & -,GERMANTOWN POLICE DEPT,GERMANTOWN POLICE DEPT,1,State Road,Urban,13,35.09626,-89.8222,View Dashboard,1,0,0,1,Utility Pole,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-57,?,1,13:47,"Saturday, April 13, 2019 @ 13:47",None,Saturday,None,None,None,1,Germantown,4/13/2019 1:47:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Utility Pole,1,Null & -,35.09626,Daylight,-89.8222,102360432,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Rain
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,17,35.035,-89.89,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),TCHULAHOMA RD,?,1,17:30,"Saturday, March 30, 2019 @ 17:30",None,Saturday,None,None,None,1,Memphis,3/30/2019 5:30:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.035,Daylight,-89.89,300526330,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Rain
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Interstate,Urban,12,35.077606,-90.04905,View Dashboard,1,0,0,1,Ditch,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-55,?,1,12:12,"Saturday, March 9, 2019 @ 12:12",None,Saturday,None,None,None,1,Memphis,3/9/2019 12:12:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Ditch,1,Null & -,35.077606,Daylight,-90.04905,300521335,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Rain
Null & -,SHELBY CO SHERIFFS DEPT,SHELBY CO SHERIFFS DEPT,1,State Road,Rural,14,35.336955,-89.833594,View Dashboard,1,0,0,1,Shrubbery,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-205,?,1,14:24,"Saturday, February 23, 2019 @ 14:24",None,Saturday,None,None,None,1, Not in a City,2/23/2019 2:24:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Shrubbery,1,Null & -,35.336955,Daylight,-89.833594,300519545,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Rain
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,11,35.148167,-89.89226,View Dashboard,1,0,0,3,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies),SAM COOPER BLVD,?,1,11:00,"Saturday, November 16, 2019 @ 11:00",None,Saturday,Unbelted Occupant,None,None,1,Memphis,11/16/2019 11:00:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,3,Null & -,35.148167,Daylight,-89.89226,300586287,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,SHELBY CO SHERIFFS DEPT,SHELBY CO SHERIFFS DEPT,1,Other,Rural,12,35.297603,-90.007514,View Dashboard,1,0,0,2,Embankment Earth,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),WALSH RD,?,1,12:09,"Saturday, November 16, 2019 @ 12:09",None,Saturday,None,None,None,1, Not in a City,11/16/2019 12:09:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Embankment Earth,2,Null & -,35.297603,Daylight,-90.007514,300585856,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,State Road,Urban,13,35.213272,-89.89438,View Dashboard,1,0,0,1,Curb,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-204,?,1,13:20,"Saturday, September 14, 2019 @ 13:20",None,Saturday,None,None,None,1,Memphis,9/14/2019 1:20:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Curb,1,Null & -,35.213272,Daylight,-89.89438,300568227,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,10,35.086887,-89.96536,View Dashboard,1,0,0,2,Parked Motor Vehicle,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),SOUTHWALL ST,?,1,10:33,"Saturday, August 31, 2019 @ 10:33",None,Saturday,Unbelted Occupant,None,None,1,Memphis,8/31/2019 10:33:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Parked Motor Vehicle,2,Null & -,35.086887,Daylight,-89.96536,300564813,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Unbelted Occupant,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Interstate,Urban, 6,35.162853,-89.86687,View Dashboard,1,0,0,1,Concrete Traffic Barrier,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-40,?,1, 6:02,"Saturday, August 3, 2019 @  6:02",None,Saturday,None,None,None,1,Memphis,8/3/2019 6:02:00 AM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Concrete Traffic Barrier,1,Null & -,35.162853,Daylight,-89.86687,300557667,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,State Road,Urban,12,35.023106,-89.936905,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-176,?,1,12:40,"Saturday, June 22, 2019 @ 12:40",None,Saturday,None,None,None,1,Memphis,6/22/2019 12:40:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.023106,Daylight,-89.936905,300547883,Null & -,1,-,-,-,-,Null & -,Null & -,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,MEMPHIS POLICE DEPT,MEMPHIS POLICE DEPT,1,Other,Urban,15,35.051647,-89.9342,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),WINCHESTER RD,?,1,15:27,"Saturday, May 18, 2019 @ 15:27",None,Saturday,Speeding,None,None,1,Memphis,5/18/2019 3:27:00 PM,Shelby,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,35.051647,Daylight,-89.9342,300539451,Null & -,1,-,-,-,-,Null & -,Speeding Driver,Other,4-Memphis,Null & -,Null & -,Clear
Null & -,THP District 4 - Memphis,THP District 4 - Memphis,1,State Road,Rural,11,35.34264,-89.78835,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-14,?,1,11:06,"Saturday, May 25, 2019 @ 11:06",None,Saturday,Distracted Driver,None,None,1, Not in a City,5/25/2019 11:06:00 AM,Shelby,Serious Injury,Serious Injury,Distracted Driver,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,35.34264,Daylight,-89.78835,102400486,Null & -,1,-,-,-,-,Null & -,Null & -,THP,4-Memphis,Null & -,Null & -,Clear
